OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,OUTPUT_1_W,OUTPUT_1_Z,OUTPUT_1_Y,OUTPUT_1_X,OUTPUT_1_LAYOUT,OUTPUT_1_DATATYPE,OUTPUT_1_MEMORY,OUTPUT_2_W,OUTPUT_2_Z,OUTPUT_2_Y,OUTPUT_2_X,OUTPUT_2_LAYOUT,OUTPUT_2_DATATYPE,OUTPUT_2_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,BRISC MAX KERNEL SIZE [B],NCRISC MAX KERNEL SIZE [B],TRISC 0 MAX KERNEL SIZE [B],TRISC 1 MAX KERNEL SIZE [B],TRISC 2 MAX KERNEL SIZE [B],ERISC MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
ShardedToInterleavedDeviceOperation,tt_dnn_device,1097,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,8,,50477054717,50478120407,1065690,1781682923811,1781682927341,1554472,3530,2702,2400,2681,2590,146,2702,153,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/17490408115384435264/'; 'writer_unary_sharded_blocks_interleaved_start_id/13698581734838440681/'],760,396,0,0,0,0,1,1,1,[65536.0],[65536.0],313122,13547
LayerNorm,tt_dnn_device,1098,0,{'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0)'; 'distributed_norm_stage': 'DistributedLayerNormStage::NOT_DISTRIBUTED'; 'dtype': 'std::nullopt'; 'eps': '1e-12'; 'norm_type': 'LayerNormType::LAYERNORM'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'program_config': 'LayerNormDefaultProgramConfig()'},LoFi,8,,50478415950,51325829404,847413454,1782518115027,1782518126122,835188353,11095,10436,10261,10410,10337,1186,9558,3695,8680,9257,8937,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/compute/layernorm.cpp'],['layernorm/11107288617983369495/'],['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/reader_unary_interleaved_ln.cpp'; 'ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked.cpp'],['reader_unary_interleaved_ln/9111295365213028966/'; 'writer_unary_interleaved_start_id_blocked/4751253599280195486/'],716,1792,4292,5752,7008,0,1,1,1,[65536.0],[65536.0],846214714,23018
LayerNorm,tt_dnn_device,1099,0,{'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0)'; 'distributed_norm_stage': 'DistributedLayerNormStage::NOT_DISTRIBUTED'; 'dtype': 'std::nullopt'; 'eps': '1e-12'; 'norm_type': 'LayerNormType::LAYERNORM'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'program_config': 'LayerNormDefaultProgramConfig()'},LoFi,8,,51326158697,51327168465,1009768,1782519863732,1782519874862,1738276,11130,10462,10284,10405,10353,1164,9585,3579,8689,9246,8932,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/compute/layernorm.cpp'],['layernorm/11107288617983369495/'],['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/reader_unary_interleaved_ln.cpp'; 'ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked.cpp'],['reader_unary_interleaved_ln/9111295365213028966/'; 'writer_unary_interleaved_start_id_blocked/4751253599280195486/'],716,1792,4292,5752,7008,0,1,1,1,[65536.0],[65536.0],319890,14789
InterleavedToShardedDeviceOperation,tt_dnn_device,1100,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={32; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'},HiFi4,64,,51327521699,51329040221,1518522,1782521504511,1782521506696,1630291,2185,1562,1200,1483,1338,869,1046,662,973,317,557,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/17235983229257593851/'],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/1365789530832467557/'; 'writer_unary_sharded/14640380055525778030/'],368,772,1072,664,1468,0,1,1,1,[65536.0],[131072.0],246672,7143
Matmul,tt_dnn_device,1101,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=8;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,51329215942,51891118375,561902433,1783075191464,1783075198683,553685731,7219,6242,5598,6194,5971,709,6230,5005,6080,5542,5860,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/10812937142700988165/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/7183981926256046783/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/4025723508930438365/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/13550777453208475920/'],1560,1076,1956,1484,2828,0,128,236,236,[555.3898315429688; 277.6949157714844],[555.3898315429688],559897268,20753
ShardedToInterleavedDeviceOperation,tt_dnn_device,1102,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,51891303021,52362748810,471445789,1783540110501,1783540112759,464912449,2258,1624,1181,1507,1356,890,1092,266,585,328,565,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/4112313224958638151/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/6653596828764477348/'; 'writer_unary_sharded_blocks_interleaved_start_id/12809268776678897109/'],760,396,1032,632,1380,0,1,1,1,[131072.0],[65536.0],469701770,19972
NlpCreateHeadsSegformerDeviceOperation,tt_dnn_device,1103,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,8,,52363024232,52700613040,337588808,1783873094001,1783873098412,332982064,4411,3590,3166,3571,3380,175,3590,2951,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/experimental/transformer/nlp_create_qkv_heads_segformer/device/kernels/dataflow/reader_tm_tile_layout_nlp_create_qkv_heads.cpp'; 'ttnn/cpp/ttnn/operations/experimental/transformer/nlp_create_qkv_heads_segformer/device/kernels/dataflow/writer_tm_tile_layout_nlp_create_qkv_heads.cpp'],['reader_tm_tile_layout_nlp_create_qkv_heads/3482328330142852378/'; 'writer_tm_tile_layout_nlp_create_qkv_heads/12568812666651737214/'],728,648,0,0,0,0,1,1,1,[65536.0],[65536.0; 65536.0; 65536.0],336660192,19497
Matmul,tt_dnn_device,1104,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=8;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,52701333870,53272440459,571106589,1784436407782,1784436414953,563310349,7171,6194,5585,6129,5950,707,6194,4935,6047,5501,5818,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/6258623991160264934/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/14004782222572472846/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/9073840802895733007/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/12592350511520391172/'],1560,1076,1956,1484,2832,0,128,236,236,[555.3898315429688; 277.6949157714844],[277.6949157714844],568713017,20803
ShardedToInterleavedDeviceOperation,tt_dnn_device,1105,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,64,,53272643785,53274025429,1381644,1784438394919,1784438396531,1980787,1612,779,413,726,553,214,779,222,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/17490408115384435264/'; 'writer_unary_sharded_blocks_interleaved_start_id/13698581734838440681/'],760,396,0,0,0,0,1,1,1,[65536.0],[65536.0],408760,7969
NlpCreateHeadsSegformerDeviceOperation,tt_dnn_device,1106,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,8,,53274145576,53274761653,616077,1784439229795,1784439234346,834105,4551,3712,3303,3638,3417,152,3712,2920,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/experimental/transformer/nlp_create_qkv_heads_segformer/device/kernels/dataflow/reader_tm_tile_layout_nlp_create_qkv_heads.cpp'; 'ttnn/cpp/ttnn/operations/experimental/transformer/nlp_create_qkv_heads_segformer/device/kernels/dataflow/writer_tm_tile_layout_nlp_create_qkv_heads.cpp'],['reader_tm_tile_layout_nlp_create_qkv_heads/3482328330142852378/'; 'writer_tm_tile_layout_nlp_create_qkv_heads/12568812666651737214/'],728,648,0,0,0,0,1,1,1,[65536.0],[65536.0; 65536.0; 65536.0],389916,7138
Transpose,tt_dnn_device,1107,0,{'dim': 'TransposeOpDim::WH'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'pad_value': 'std::nullopt'},HiFi4,64,,53274865616,53276081406,1215790,1784440405704,1784440408382,1171999,2678,2059,1479,1968,1745,893,1511,747,1069,337,580,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,8,32,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/compute/transpose_wh.cpp'],['transpose_wh/670010710433221090/'],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_wh_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_transpose_wh_interleaved_start_id/11909867353155537148/'; 'writer_unary_interleaved_start_id/4043748022702575556/'],632,700,1084,664,1516,0,1,1,1,[65536.0],[65536.0],360798,7743
Matmul,tt_dnn_device,1108,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=8;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,53276235931,53277481376,1245445,1784441878287,1784441885529,1470876,7242,6261,5586,6212,5975,690,6253,5044,6115,5567,5884,,,,1,1,256,256,TILE,BFLOAT16,DEV_0_L1_BLOCK_SHARDED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,256,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/6258623991160264934/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/14004782222572472846/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/9073840802895733007/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/12592350511520391172/'],1560,1076,1956,1484,2832,0,128,236,236,[555.3898315429688; 277.6949157714844],[277.6949157714844],331609,8202
ShardedToInterleavedDeviceOperation,tt_dnn_device,1109,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,64,,53277573147,53278391033,817886,1784442792173,1784442793786,907463,1613,788,428,706,560,226,788,233,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/17490408115384435264/'; 'writer_unary_sharded_blocks_interleaved_start_id/13698581734838440681/'],760,396,0,0,0,0,1,1,1,[65536.0],[65536.0],286055,6965
NlpCreateHeadsSegformerDeviceOperation,tt_dnn_device,1110,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,8,,53278506534,53279073851,567317,1784443484031,1784443488373,691081,4342,3501,3281,3471,3387,164,3501,2945,,,,,,,1,1,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,[],[],['ttnn/cpp/ttnn/operations/experimental/transformer/nlp_create_qkv_heads_segformer/device/kernels/dataflow/reader_tm_tile_layout_nlp_create_qkv_heads.cpp'; 'ttnn/cpp/ttnn/operations/experimental/transformer/nlp_create_qkv_heads_segformer/device/kernels/dataflow/writer_tm_tile_layout_nlp_create_qkv_heads.cpp'],['reader_tm_tile_layout_nlp_create_qkv_heads/3482328330142852378/'; 'writer_tm_tile_layout_nlp_create_qkv_heads/12568812666651737214/'],728,648,0,0,0,0,1,1,1,[65536.0],[65536.0; 65536.0; 65536.0],358496,7036
InterleavedToShardedDeviceOperation,tt_dnn_device,1111,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=1;y=3)]};shape={256; 32};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'},,8,,53279341076,53280050465,709389,1784444324479,1784444326824,836929,2345,1445,1197,1425,1319,223,1445,1341,,,,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/12789179876822520593/'; 'writer_unary_sharded/4152704627781621048/'],368,772,0,0,0,0,1,1,1,[65536.0],[65536.0],368292,7206
Matmul,tt_dnn_device,1112,0,{'bcast_batch': '0'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'true'},LoFi,8,,53280147873,53280919472,771599,1784445136887,1784445141045,810784,4158,3517,3367,3513,3411,520,3246,221,2419,2946,3209,,,,1,8,256,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,8,32,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,1,8,256,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/14694764620091244770/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_writer_bmm_tile_layout_in1.cpp'],['reader_bmm_tile_layout_in0/12704206695916576376/'; 'reader_writer_bmm_tile_layout_in1/16875222123912104979/'],972,460,1336,984,2084,0,128,128,1,[512.0; 512.0],[4096.0],342588,7793
ShardedToInterleavedDeviceOperation,tt_dnn_device,1113,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,8,,53281004221,53281716423,712202,1784445986999,1784446007166,846782,20167,19333,18906,19305,19158,183,19333,191,,,,,,,1,8,256,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,8,256,256,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/17490408115384435264/'; 'writer_unary_sharded_blocks_interleaved_start_id/13698581734838440681/'],760,396,0,0,0,0,1,1,1,[524288.0],[524288.0],397034,7192
